,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,followers,Tweet
895,Suresh_Lakki,2022-09-22 06:28:14+00:00,0.0,,1.0,0.0,1.572835141482709e+18,https://twitter.com/Suresh_Lakki/status/1572835141482708992,,['JSPForNewAgePolitics'],,janasena,96.0,This is Very Serious issue. Thanks for bringing it on the limelight... @JanaSenaParty #JSPForNewAgePolitics 🙏🏻 https://t.co/WSWvlOiasX
896,JayaramiA,2022-09-22 06:28:05+00:00,16.0,,10.0,0.0,1.5728351053365985e+18,https://twitter.com/JayaramiA/status/1572835105336598529,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572834956069703680/pu/img/igTGTrEyLpDxNV7F.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834956069703680/pu/vid/1280x720/Q8_if3jdf9APD61l.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834956069703680/pu/vid/480x270/u-n2L0XT_xbb6YJa.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572834956069703680/pu/pl/LaypabGo9lTcL1p_.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834956069703680/pu/vid/640x360/bu8hHyrI1jsZb6xu.mp4?tag=12', bitrate=832000)], duration=140.016, views=33)]",janasena,1692.0,"రోజా గారు నోరు అదుపులో పెట్టుకో...ఆంధ్రప్రదేశ్ మీ తాత, లేకపోతే వైఎస్ జగన్మోహన్ రెడ్డి తాత అడ్డా కాదు, ఆంధ్రప్రదేశ్ ప్రజల అడ్డా అని తెలుసుకో నోటికి వచ్చినట్టు అవగాహన రాహిత్యంతో అవాక్కులు చవాక్కులు పేలితే చూస్తూ ఊరుకోమని హెచ్చరిస్తున్నాం.@NagaBabuOffl @PawanKalyan @JanaSenaParty https://t.co/caYEp36Tra"
897,LordLuffung,2022-09-22 06:27:12+00:00,0.0,,0.0,0.0,1.5728348823925883e+18,https://twitter.com/LordLuffung/status/1572834882392588288,,,,janasena,112.0,"@TeluguChegu I don't understand why Janasena more worried about same change...They both are doing 60:40 politics and diverting issues. 
No discussion on CAG report 🤦‍♂️🤦‍♂️🤦‍♂️"
898,DDNewsAndhra,2022-09-22 06:26:08+00:00,44.0,,22.0,0.0,1.5728346149301903e+18,https://twitter.com/DDNewsAndhra/status/1572834614930190339,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdPUuU6aMAAvtiy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdPUuU6aMAAvtiy?format=jpg&name=large')]",janasena,14753.0,"► పేరు మార్చి సాధించేది ఏమిటి?
►వివాదాలు సృష్టించాలని ప్రభుత్వం ప్రయత్నిస్తోంది.
 ►ఎన్ఠీఆర్ బదులుగా వైఎస్సార్ అని పెడితే విశ్వ విద్యాలయంలోనూ, రాష్ట్రంలోనూ వైద్య వసతులు మెరుగైపోయాతాయా?  - @JanaSenaParty  అధ్యక్షులు 
@PawanKalyan https://t.co/oKwx4MqIuK"
899,PrashanthDivak2,2022-09-22 06:25:40+00:00,2.0,,1.0,0.0,1.5728344981146378e+18,https://twitter.com/PrashanthDivak2/status/1572834498114637825,,"['JanaSena', 'Pawanakalyan', 'pawanism']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572834442036781058/pu/img/8rGpiJ5mtoP-EmCa.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834442036781058/pu/vid/640x360/Kv_sSD93_-k6U7iB.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834442036781058/pu/vid/1280x720/jxybq1R-uoT64shi.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572834442036781058/pu/pl/rSDnmsaas7Td_i55.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834442036781058/pu/vid/480x270/iQK5z-CFWH36EgCZ.mp4?tag=12', bitrate=256000)], duration=16.997, views=23)]",janasena,0.0,"@pawankalyan A VIBRATING NAME💥

#JanaSena #Pawanakalyan #pawanism https://t.co/Nk1FG5UD7R"
900,Ravi60921860,2022-09-22 06:24:59+00:00,1.0,,0.0,0.0,1.5728343247556485e+18,https://twitter.com/Ravi60921860/status/1572834324755648512,,,,janasena,0.0,@PKFC_EGodavari @Sivaparvathijsp @JanaSenaParty @PawanKalyan సూపర్ సార్
901,DHFM__REDDY_,2022-09-22 06:24:22+00:00,1.0,,0.0,2.0,1.5728341714370888e+18,https://twitter.com/DHFM__REDDY_/status/1572834171437088771,,,,janasena,38.0,@AjjuRoyal1 @luchababu @nani15055 @satyapagadala5 @JanaSenaParty @k__setty @urstrulyMahesh Arey lanjakodaka...appudu nundi mokam mokam antunnav ..enti me daddy mokam choodalani antha aasaga undha ra . Ah lanjani adigithey cheppatledha me daddy evaroo🤣
902,YcpThanos,2022-09-22 06:24:20+00:00,2.0,,1.0,0.0,1.5728341625577226e+18,https://twitter.com/YcpThanos/status/1572834162557722629,,['చిప్పకూడుచిల్లరపార్టీకుక్కలు'],,janasena,251.0,"@DrPradeepChinta నీకు నక్సలైటు అంటే తెలీదు, వారు ఎంచేస్తారో తెలీదు,
కడుపు మండి ఉద్యమం చేస్తే దానికీ తుపాకీ పడితే నక్సలిజం,

అలాంటివారిని సరైన మార్గంలో నడిపించడానికి రాజ్యాంగ బద్ధంగా పార్టీ పెట్టి యువతను కాపాడటమే @JanaSenaParty లక్ష్యం,
ఇలాంటివి నీలాంటి #చిప్పకూడుచిల్లరపార్టీకుక్కలు కు అర్థంకాదు"
903,Vamsy4Jsp,2022-09-22 06:24:17+00:00,0.0,,0.0,0.0,1.5728341487081595e+18,https://twitter.com/Vamsy4Jsp/status/1572834148708159491,,,,janasena,623.0,@_PakkaTollywood @Karthik_2545 @PawanKalyan @JanaSenaParty @BattulaBalarama garini kuda mention chey
904,ShafiqP69518190,2022-09-22 06:24:14+00:00,1.0,,0.0,0.0,1.5728341379161907e+18,https://twitter.com/ShafiqP69518190/status/1572834137916190720,,,,janasena,15.0,@JanaSenaParty ఆ జనం చూడు తమ్ముడు craze bolteee 🤣😂
905,JSP_VeeR,2022-09-22 06:24:04+00:00,0.0,,0.0,0.0,1.572834094849065e+18,https://twitter.com/JSP_VeeR/status/1572834094849064961,,['G'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572834049110183936/pu/img/g8Hkx4PmCINm02u2.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834049110183936/pu/vid/320x320/ZXq9VBvoGE6QGqcA.mp4?tag=12', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572834049110183936/pu/pl/Gp7-BlhUnaTU167q.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834049110183936/pu/vid/540x540/q2rV5h7nWp9UyJt0.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572834049110183936/pu/vid/640x640/zUNJTiO0FJ63XA9e.mp4?tag=12', bitrate=1280000)], duration=39.3, views=4)]",janasena,218.0,"సవాల్ స్వీకరించ లేనప్పుడు సవాలు విసరడం ఎందుకు @RojaSelvamaniRK గారు ?
#G లో దమ్ము లేనప్పుడు కామెడీ షోలు చేసుకో..
నువ్వు జబర్దస్త్ రోజా అని ఈరోజు ప్రజలందరికి అర్థమైంది 🤭🤭
నోరుందిగా అని నోటికి ఏదివస్తే అది మాట్లాడకు... అన్ని మూసుకుని... 🤗
@JSP_RCPMC @JanaSenaParty https://t.co/A5SOuTYNJv"
906,TheSrujanRaJ,2022-09-22 06:23:19+00:00,0.0,,0.0,0.0,1.5728339053504184e+18,https://twitter.com/TheSrujanRaJ/status/1572833905350418432,,,,janasena,12735.0,"@sainatha_amar @JanaSenaParty @PawanKalyan టాలెంట్ ఉంటే చదువు అబ్బుతుంది లేకపోతే అబ్బద్దు కండిషన్స్ వేరు....
ఒక్కో యూనివర్సిటీ ఒక్కో కండిషన్ గతంలో ఉన్న యూనివర్సిటీలు వేరు ....
ఇప్పుడు ఉన్న యూనివర్సిటీ లో ఇండియాలోని టాప్ ర్యాంకర్స్ కూడా పోలేరు ...

కానీ కోట్లు కోట్లు డోనేషన్స్ కట్టి చేరుతారు .."
907,Vamsi_Girik_999,2022-09-22 06:22:59+00:00,0.0,,0.0,0.0,1.5728338192790979e+18,https://twitter.com/Vamsi_Girik_999/status/1572833819279097857,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572831199252578305/pu/img/JoFSTCZlsBsfN7z9.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572831199252578305/pu/vid/640x360/JCzGAm0GOn4XHkPO.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572831199252578305/pu/vid/480x270/cVDLhTFqmMuJu96C.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572831199252578305/pu/vid/1280x720/i6kmbUKInfKYDGao.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572831199252578305/pu/pl/j8_UqGOXr5nKqc-H.m3u8?tag=12&container=fmp4', bitrate=None)], duration=43.767, views=0)]",janasena,0.0,@JanaSenaParty https://t.co/Vc8yD4MUqT
908,tonyloverboy23,2022-09-22 06:22:45+00:00,1.0,,0.0,0.0,1.5728337637968814e+18,https://twitter.com/tonyloverboy23/status/1572833763796881408,,,,janasena,2402.0,@kishorenanda927 @PawanKalyan @JanaSenaParty 🥰♥️🙂
909,maxwellpull,2022-09-22 06:22:30+00:00,0.0,,0.0,0.0,1.572833699733078e+18,https://twitter.com/maxwellpull/status/1572833699733078016,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdPT6OKaEAA9oS0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdPT6OKaEAA9oS0?format=jpg&name=large')]",janasena,2.0,@JanaSenaParty @PawanKalyan https://t.co/QEQbUUankC
910,Narendra4JSP,2022-09-22 06:22:07+00:00,18.0,,4.0,0.0,1.5728336023413391e+18,https://twitter.com/Narendra4JSP/status/1572833602341339136,,,,janasena,6658.0,"Roja aunty vs Janasena leaders🤙🤙🤙
@ tirupati/ nagiri
https://t.co/Ec4JscKlgA"
911,RR_RAM29,2022-09-22 06:21:35+00:00,2.0,,1.0,0.0,1.5728334694699868e+18,https://twitter.com/RR_RAM29/status/1572833469469986816,,,,janasena,212.0,"దమ్ముంటే రావాలి రావాలి అన్నవ్,ఇప్పుడు ఏమైంది @RojaSelvamaniRK అక్క.
మీ @ysjagan లాగా మాటలకే పరిమితమా ఎంది..?
ఇంత భయపడే దానివి నీకు సవాళ్లు అవసరమా 😂😂😂
@keerthiJSP @JanaSenaParty @PawanKalyan @mnadendla 
@JSPShatagniTeam https://t.co/85ax0YKhSE"
912,SivaSai_JSP,2022-09-22 06:20:49+00:00,26.0,,12.0,0.0,1.57283327617126e+18,https://twitter.com/SivaSai_JSP/status/1572833276171259904,,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572833170999091200/pu/img/BItVXGU_yyro1Ucn.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572833170999091200/pu/pl/3aPyx5TRgiKNtxD0.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572833170999091200/pu/vid/720x720/uG3hEzKzYfPyI_mV.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572833170999091200/pu/vid/540x540/PmvJYWDDQHkyXpy7.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572833170999091200/pu/vid/320x320/vod4ra2871neDrdU.mp4?tag=12', bitrate=432000)], duration=39.332, views=83)]",janasena,1686.0,"సవాల్ స్వీకరించ లేనప్పుడు సవాలు విసరడం ఎందుకు రోజా ??

నువ్వు జబర్దస్త్ రోజా అని ఈరోజు ప్రజలందరికి అర్థమైంది 🤭🤭
@PawanKalyan #Janasena #Pawankalyan https://t.co/TOOOyakEEY"
913,Banthi17176170,2022-09-22 06:20:41+00:00,0.0,,0.0,0.0,1.5728332406832824e+18,https://twitter.com/Banthi17176170/status/1572833240683282432,,,,janasena,13.0,"@NtvTeluguLive Ycp, TDP ee BC name chepukoni CM , Vella kulam vallaki padavalu thappa BC laki yem ledhu..BC ni CM chesi malli matladandi ..
@YSRCParty 
@JaiTDP 
@JanaSenaParty 
@ysjagan 
@ncbn 
@PawanKalyan"
914,Meliyaputti,2022-09-22 06:19:14+00:00,0.0,,0.0,0.0,1.5728328767183299e+18,https://twitter.com/Meliyaputti/status/1572832876718329861,,,,janasena,139.0,"@JanaSenaParty @PawanKalyan కృష్ణా జిల్ల కు NTR పేరు పెట్టినప్పుడు ఇదే తరహాలో పిల్లా పు పార్టీ  ఎందుకు స్పందించలేదు🤔🤔🤔

ఆరోజు ప్రేమ లేదా వీరికి 🤷‍♂️🤷‍♂️🤷‍♂️"
915,_Nanii_7,2022-09-22 06:18:38+00:00,5.0,,0.0,0.0,1.5728327276359926e+18,https://twitter.com/_Nanii_7/status/1572832727635992576,,['Janasena'],"[Photo(previewUrl='https://pbs.twimg.com/media/FdPTBMPaIAA20cd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdPTBMPaIAA20cd?format=jpg&name=large')]",janasena,719.0,"Telangana Lakdikapool..... Kalyan Babbai ♥️ 
#Janasena 🔥 https://t.co/ZDmP6wpZ9S"
916,Lokeshchandra15,2022-09-22 06:18:32+00:00,0.0,,0.0,0.0,1.5728327008763372e+18,https://twitter.com/Lokeshchandra15/status/1572832700876337153,,,,janasena,35.0,@PnHarini @Keerthana_JSP @PawanKalyan @JanaSenaParty Jagan anna ki okka Constituency lo vachina anni votes levu mee party motham enduku intha Over matalu mundhu mana moham manam kadukunte best 💦💦
917,GOVINDVISLAVAT5,2022-09-22 06:18:07+00:00,0.0,,0.0,0.0,1.5728325955699712e+18,https://twitter.com/GOVINDVISLAVAT5/status/1572832595569971200,,,,janasena,2.0,"Hi anna Pavan Kalyan gaaru ,and na janasena karyakarthalaku na yokka namaskaram nenu janasena party lo  cherali anukuntunna please support me, nenu Nizamabad district lo untanu madi village"
918,GOVINDVISLAVAT5,2022-09-22 06:18:06+00:00,0.0,,0.0,1.0,1.572832593372156e+18,https://twitter.com/GOVINDVISLAVAT5/status/1572832593372155904,,,,janasena,2.0,"@JanaSenaParty,@PavanKa98142483"
919,ViswaRakshakudu,2022-09-22 06:17:40+00:00,2.0,,0.0,0.0,1.5728324833803674e+18,https://twitter.com/ViswaRakshakudu/status/1572832483380367360,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FdPSzWBVEAALQyJ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FdPSzWBVEAALQyJ.mp4', bitrate=0)])]",janasena,160.0,@chinnapillod @siddusss @PrashantKishor @PawanKalyan @JanaSenaParty https://t.co/hMkeN8hll4
920,PanditiMalhotr1,2022-09-22 06:17:40+00:00,1.0,,0.0,0.0,1.5728324826131333e+18,https://twitter.com/PanditiMalhotr1/status/1572832482613133313,,"['pawankalyan', 'JanasenaVeeraMahila', 'MydukurJanasenaTeam']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572832188374319105/pu/img/ryUfAFe35Sd6u1r2.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572832188374319105/pu/vid/320x320/Fj76ZgnYAsWiPFty.mp4?tag=12', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572832188374319105/pu/pl/8ni8dI1tkJjfVfUk.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572832188374319105/pu/vid/720x720/dY6lXYz7OQyrMB5S.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572832188374319105/pu/vid/540x540/LaTrIayApUgE5Lqm.mp4?tag=12', bitrate=832000)], duration=46.6, views=30)]",janasena,9.0,"తానోస్ రెడ్డికి మంత్రి రోజాకి జనసేన వీర మహిళ స్ట్రాంగ్ కౌంటర్ 🔥🔥
 #pawankalyan #JanasenaVeeraMahila  #MydukurJanasenaTeam @JanaSenaParty @PawanKalyan https://t.co/vPeEGSexPs"
921,sarkar53631000,2022-09-22 06:17:29+00:00,1.0,,0.0,0.0,1.572832435666301e+18,https://twitter.com/sarkar53631000/status/1572832435666300929,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FdPSwIxaMAEqe1L.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FdPSwIxaMAEqe1L.mp4', bitrate=0)])]",janasena,10.0,@JanaSenaParty https://t.co/a9HvnXefQM
922,bhogeswararao16,2022-09-22 06:17:02+00:00,3.0,,0.0,0.0,1.572832322734682e+18,https://twitter.com/bhogeswararao16/status/1572832322734682112,,,,janasena,15.0,"@JanaSenaParty @YoursSatya ఇలాంటి నాయకులు, కార్యకర్తలు, అభిమానులు  రావాలి అనీ @PawanKalyan గారు ఎదురు చూస్తున్నారు..."
923,introvert1010,2022-09-22 06:16:50+00:00,0.0,,0.0,1.0,1.5728322742652805e+18,https://twitter.com/introvert1010/status/1572832274265280513,,,,janasena,1571.0,@IconKittu Antha dobbu untey Janasena lo enduku untaru..
